street_address,zip,row,cleaned_address,is_intersection,stnum1,stnum2,stdir,stname,sttype,full_address,lat,long,score,matched_address,m_is_intersection,m_street,m_stnum1,m_stnum2,m_stdir,m_stname,m_sttype,m_zip
4834 S LARAMIE AVE,60638,411111,4834 S LARAMIE AVE,FALSE,4834,4834,S,LARAMIE,AVE,"4834 S LARAMIE AVE, CHICAGO IL 60638",41.804966010062,-87.753182029237,100,"4834 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4834 S LARAMIE AVE,4834,4834,S,LARAMIE,AVE, 60638
4840 S LARAMIE AVE,60638,411112,4840 S LARAMIE AVE,FALSE,4840,4840,S,LARAMIE,AVE,"4840 S LARAMIE AVE, CHICAGO IL 60638",41.804725994265,-87.753175994266,100,"4840 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4840 S LARAMIE AVE,4840,4840,S,LARAMIE,AVE, 60638
4848 S LARAMIE AVE,60638,411113,4848 S LARAMIE AVE,FALSE,4848,4848,S,LARAMIE,AVE,"4848 S LARAMIE AVE, CHICAGO IL 60638",41.804399016222,-87.753146992881,100,"4848 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4848 S LARAMIE AVE,4848,4848,S,LARAMIE,AVE, 60638
4850 S LARAMIE AVE,60638,411114,4850 S LARAMIE AVE,FALSE,4850,4850,S,LARAMIE,AVE,"4850 S LARAMIE AVE, CHICAGO IL 60638",41.804312012067,-87.753304991756,100,"4850 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4850 S LARAMIE AVE,4850,4850,S,LARAMIE,AVE, 60638
5340 W 51ST ST,60638,411115,5340 W 51ST ST,FALSE,5340,5340,W,51ST,ST,"5340 W 51ST ST, CHICAGO IL 60638",41.80038500661,-87.757161002493,100,"5340 W 51ST ST, CHICAGO, IL, 60638",FALSE,5340 W 51ST ST,5340,5340,W,51ST,ST, 60638
7511 W FOSTER AVE,60656,413260,7511 W FOSTER AVE,FALSE,7511,7511,W,FOSTER,AVE,"7511 W FOSTER AVE, CHICAGO IL 60656",41.974117007094,-87.815271982837,99.42,"7511 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7511 W FOSTER AVE,7511,7511,W,FOSTER,AVE, 60706
6781 N IONIA AVE,60646,413261,6781 N IONIA AVE,FALSE,6781,6781,N,IONIA,AVE,"6781 N IONIA AVE, CHICAGO IL 60646",42.004106995652,-87.766884010177,100,"6781 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6781 N IONIA AVE,6781,6781,N,IONIA,AVE, 60646
3206-26 W DEVON AVE,60659,413266,3206-26 W DEVON AVE,FALSE,3206,3226,W,DEVON,AVE,"3206-26 W DEVON AVE, CHICAGO IL 60659",41.99740554299,-87.709758503236,96.49,"3206 W DEVON AVE, LINCOLNWOOD, IL, 60712",FALSE,3206 W DEVON AVE,3206,3206,W,DEVON,AVE, 60712
4836 S LARAMIE AVE,60638,413304,4836 S LARAMIE AVE,FALSE,4836,4836,S,LARAMIE,AVE,"4836 S LARAMIE AVE, CHICAGO IL 60638",41.804888980372,-87.753181023408,100,"4836 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4836 S LARAMIE AVE,4836,4836,S,LARAMIE,AVE, 60638
4838 S LARAMIE AVE,60638,413305,4838 S LARAMIE AVE,FALSE,4838,4838,S,LARAMIE,AVE,"4838 S LARAMIE AVE, CHICAGO IL 60638",41.804801012298,-87.753182029237,100,"4838 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4838 S LARAMIE AVE,4838,4838,S,LARAMIE,AVE, 60638
4842 S LARAMIE AVE,60638,413306,4842 S LARAMIE AVE,FALSE,4842,4842,S,LARAMIE,AVE,"4842 S LARAMIE AVE, CHICAGO IL 60638",41.804644019252,-87.753175994266,100,"4842 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4842 S LARAMIE AVE,4842,4842,S,LARAMIE,AVE, 60638
4844 S LARAMIE AVE,60638,413307,4844 S LARAMIE AVE,FALSE,4844,4844,S,LARAMIE,AVE,"4844 S LARAMIE AVE, CHICAGO IL 60638",41.804566989562,-87.753092007597,100,"4844 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4844 S LARAMIE AVE,4844,4844,S,LARAMIE,AVE, 60638
4854 S LARAMIE AVE,60638,413308,4854 S LARAMIE AVE,FALSE,4854,4854,S,LARAMIE,AVE,"4854 S LARAMIE AVE, CHICAGO IL 60638",41.804150995707,-87.753159984831,100,"4854 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4854 S LARAMIE AVE,4854,4854,S,LARAMIE,AVE, 60638
4856 S LARAMIE AVE,60638,413309,4856 S LARAMIE AVE,FALSE,4856,4856,S,LARAMIE,AVE,"4856 S LARAMIE AVE, CHICAGO IL 60638",41.804069984613,-87.753159984831,100,"4856 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4856 S LARAMIE AVE,4856,4856,S,LARAMIE,AVE, 60638
4858 S LARAMIE AVE,60638,413310,4858 S LARAMIE AVE,FALSE,4858,4858,S,LARAMIE,AVE,"4858 S LARAMIE AVE, CHICAGO IL 60638",41.803982980458,-87.753155961518,100,"4858 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4858 S LARAMIE AVE,4858,4858,S,LARAMIE,AVE, 60638
6200 W 51ST ST,60638,414334,6200 W 51ST ST,FALSE,6200,6200,W,51ST,ST,"6200 W 51ST ST, CHICAGO IL 60638",41.801903011185,-87.777189979226,100,"6200 W 51ST ST, CHICAGO, IL, 60638",FALSE,6200 W 51ST ST,6200,6200,W,51ST,ST, 60638
5800 W 51ST ST,60638,414394,5800 W 51ST ST,FALSE,5800,5800,W,51ST,ST,"5800 W 51ST ST, CHICAGO IL 60638",41.800742997695,-87.767953960117,100,"5800 W 51ST ST, CHICAGO, IL, 60638",FALSE,5800 W 51ST ST,5800,5800,W,51ST,ST, 60638
5800 W 51ST ST,60638,414395,5800 W 51ST ST,FALSE,5800,5800,W,51ST,ST,"5800 W 51ST ST, CHICAGO IL 60638",41.800742997695,-87.767953960117,100,"5800 W 51ST ST, CHICAGO, IL, 60638",FALSE,5800 W 51ST ST,5800,5800,W,51ST,ST, 60638
6050 W 51ST ST,60638,414396,6050 W 51ST ST,FALSE,6050,6050,W,51ST,ST,"6050 W 51ST ST, CHICAGO IL 60638",41.800489989948,-87.77417098534,100,"6050 W 51ST ST, CHICAGO, IL, 60638",FALSE,6050 W 51ST ST,6050,6050,W,51ST,ST, 60638
6200 W 51ST ST,60638,414397,6200 W 51ST ST,FALSE,6200,6200,W,51ST,ST,"6200 W 51ST ST, CHICAGO IL 60638",41.801903011185,-87.777189979226,100,"6200 W 51ST ST, CHICAGO, IL, 60638",FALSE,6200 W 51ST ST,6200,6200,W,51ST,ST, 60638
S HALSTED & W 125TH ST,60628,414402,W 125TH ST & S HALSTED,TRUE,,,,,,"W 125TH ST & S HALSTED, CHICAGO IL 60628",41.666874993437,-87.641615964305,99.81,"W 125TH ST & S HALSTED ST, CHICAGO, IL, 60628",TRUE,W 125TH ST & S HALSTED ST,,,W,125TH ST & S HALSTED,ST, 60628
5064 S MERRIMAC AVE UNIT S.F.,60638,414603,5064 S MERRIMAC AVE,FALSE,5064,5064,S,MERRIMAC,AVE,"5064 S MERRIMAC AVE, CHICAGO IL 60638",41.800653981883,-87.780814984711,100,"5064 S MERRIMAC AVE, CHICAGO, IL, 60638",FALSE,5064 S MERRIMAC AVE,5064,5064,S,MERRIMAC,AVE, 60638
5064 S MERRIMAC AVE UNIT M.F.,60638,414604,5064 S MERRIMAC AVE,FALSE,5064,5064,S,MERRIMAC,AVE,"5064 S MERRIMAC AVE, CHICAGO IL 60638",41.800653981883,-87.780814984711,100,"5064 S MERRIMAC AVE, CHICAGO, IL, 60638",FALSE,5064 S MERRIMAC AVE,5064,5064,S,MERRIMAC,AVE, 60638
302 E 14TH ST UNIT M.F,60605,414651,302 E 14TH ST,FALSE,302,302,E,14TH,ST,"302 E 14TH ST, CHICAGO IL 60605",41.864240363211,-87.620438706396,98.9,"302 E 14TH ST, CHICAGO, IL, 60605",FALSE,302 E 14TH ST,302,302,E,14TH,ST, 60605
302 E 14TH ST UNIT L.F,60605,414652,302 E 14TH ST,FALSE,302,302,E,14TH,ST,"302 E 14TH ST, CHICAGO IL 60605",41.864240363211,-87.620438706396,98.9,"302 E 14TH ST, CHICAGO, IL, 60605",FALSE,302 E 14TH ST,302,302,E,14TH,ST, 60605
4808 S CENTRAL AVE,60638,415312,4808 S CENTRAL AVE,FALSE,4808,4808,S,CENTRAL,AVE,"4808 S CENTRAL AVE, CHICAGO IL 60638",41.805364016167,-87.762831806238,100,"4808 S CENTRAL AVE, CHICAGO, IL, 60638",FALSE,4808 S CENTRAL AVE,4808,4808,S,CENTRAL,AVE, 60638
5063 S MERRIMAC AVE,,415313,5063 S MERRIMAC AVE,FALSE,5063,5063,S,MERRIMAC,AVE,"5063 S MERRIMAC AVE, CHICAGO IL",41.801195997652,-87.776163028449,100,"5063 S MERRIMAC AVE, CHICAGO, IL, 60638",FALSE,5063 S MERRIMAC AVE,5063,5063,S,MERRIMAC,AVE, 60638
4143 S LOOMIS ST,60609,415324,4143 S LOOMIS ST,FALSE,4143,4143,S,LOOMIS,ST,"4143 S LOOMIS ST, CHICAGO IL 60609",41.819648814651,-87.660835226738,98.9,"4143 S LOOMIS ST, CHICAGO, IL, 60609",FALSE,4143 S LOOMIS ST,4143,4143,S,LOOMIS,ST, 60609
11833 S BURLEY AVE,60617,415395,11833 S BURLEY AVE,FALSE,11833,11833,S,BURLEY,AVE,"11833 S BURLEY AVE, CHICAGO IL 60617",41.693656602065,-87.545011009809,93.97,"S BURLEY AVE, CHICAGO, IL, 60617",FALSE,S BURLEY AVE,,,S,BURLEY,AVE, 60617
11833 S BURLEY AVE,60617,415396,11833 S BURLEY AVE,FALSE,11833,11833,S,BURLEY,AVE,"11833 S BURLEY AVE, CHICAGO IL 60617",41.693656602065,-87.545011009809,93.97,"S BURLEY AVE, CHICAGO, IL, 60617",FALSE,S BURLEY AVE,,,S,BURLEY,AVE, 60617
153 E 130TH ST,60827,415967,153 E 130TH ST,FALSE,153,153,E,130TH,ST,"153 E 130TH ST, CHICAGO IL 60827",41.659051595451,-87.618459730415,99.9,"153 E 130TH ST, RIVERDALE, IL, 60827",FALSE,153 E 130TH ST,153,153,E,130TH,ST, 60827
773 W NEWPORT AVE,60657,416361,773 W NEWPORT AVE,FALSE,773,773,W,NEWPORT,AVE,"773 W NEWPORT AVE, CHICAGO IL 60657",41.944502317845,-87.649467157022,98.9,"773 W NEWPORT AVE, CHICAGO, IL, 60657",FALSE,773 W NEWPORT AVE,773,773,W,NEWPORT,AVE, 60657
4055 S SHIELDS AVE,60609,416737,4055 S SHIELDS AVE,FALSE,4055,4055,S,SHIELDS,AVE,"4055 S SHIELDS AVE, CHICAGO IL 60609",41.805413742329,-87.634478511634,95.17,"S SHIELDS AVE, CHICAGO, IL, 60609",FALSE,S SHIELDS AVE,,,S,SHIELDS,AVE, 60609
11321 S KOMENSKY AVE,60655,417665,11321 S KOMENSKY AVE,FALSE,11321,11321,S,KOMENSKY,AVE,"11321 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11301 S KOMENSKY AVE,60655,417666,11301 S KOMENSKY AVE,FALSE,11301,11301,S,KOMENSKY,AVE,"11301 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11341 S KOMENSKY AVE,60655,417667,11341 S KOMENSKY AVE,FALSE,11341,11341,S,KOMENSKY,AVE,"11341 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11359 S KOMENSKY AVE,60655,417668,11359 S KOMENSKY AVE,FALSE,11359,11359,S,KOMENSKY,AVE,"11359 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11401 S KOMENSKY AVE,60655,417669,11401 S KOMENSKY AVE,FALSE,11401,11401,S,KOMENSKY,AVE,"11401 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11421 S KOMENSKY AVE,60655,417670,11421 S KOMENSKY AVE,FALSE,11421,11421,S,KOMENSKY,AVE,"11421 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11441 S KOMENSKY AVE,60655,417671,11441 S KOMENSKY AVE,FALSE,11441,11441,S,KOMENSKY,AVE,"11441 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
11459 S KOMENSKY AVE,60655,417672,11459 S KOMENSKY AVE,FALSE,11459,11459,S,KOMENSKY,AVE,"11459 S KOMENSKY AVE, CHICAGO IL 60655",41.679168658417,-87.721058438161,93.65,"S KOMENSKY AVE, ALSIP, IL, 60803",FALSE,S KOMENSKY AVE,,,S,KOMENSKY,AVE, 60803
S 23RD AVE & W MAIN ST,60160,418935,W MAIN ST & S 23RD AVE,TRUE,,,,,,"W MAIN ST & S 23RD AVE, CHICAGO IL 60160",41.891463981891,-87.861456017877,98.77,"MAIN ST & 23RD AVE, MELROSE PARK, IL, 60160",TRUE,MAIN ST & 23RD AVE,,,,,, 60160
S 23RD AVE & W MAIN ST,60160,418936,W MAIN ST & S 23RD AVE,TRUE,,,,,,"W MAIN ST & S 23RD AVE, CHICAGO IL 60160",41.891463981891,-87.861456017877,98.77,"MAIN ST & 23RD AVE, MELROSE PARK, IL, 60160",TRUE,MAIN ST & 23RD AVE,,,,,, 60160
S 9TH AVE & W IOWA,60153,418937,W IOWA & S 9TH AVE,TRUE,,,,,,"W IOWA & S 9TH AVE, CHICAGO IL 60153",41.895285417277,-87.844480903747,98.89,"IOWA ST & N 9TH AVE, MAYWOOD, IL, 60153",TRUE,IOWA ST & N 9TH AVE,,,,,, 60153
S 9TH AVE & W IOWA,60153,418938,W IOWA & S 9TH AVE,TRUE,,,,,,"W IOWA & S 9TH AVE, CHICAGO IL 60153",41.895285417277,-87.844480903747,98.89,"IOWA ST & N 9TH AVE, MAYWOOD, IL, 60153",TRUE,IOWA ST & N 9TH AVE,,,,,, 60153
E 137TH PL & S INDIANA,,418969,E 137TH PL & S INDIANA,TRUE,,,,,,"E 137TH PL & S INDIANA, CHICAGO IL",41.64574698156,-87.617236025453,99.66,"E 137TH PL & S INDIANA AVE, RIVERDALE, IL, 60827",TRUE,E 137TH PL & S INDIANA AVE,,,E,137TH PL & S INDIANA,AVE, 60827
153 E 130TH ST,60827,418973,153 E 130TH ST,FALSE,153,153,E,130TH,ST,"153 E 130TH ST, CHICAGO IL 60827",41.659051595451,-87.618459730415,99.9,"153 E 130TH ST, RIVERDALE, IL, 60827",FALSE,153 E 130TH ST,153,153,E,130TH,ST, 60827
E 67TH ST & SOUTH PARK,60638,418975,E 67TH ST & SOUTH PARK,TRUE,,,,,,"E 67TH ST & SOUTH PARK, CHICAGO IL 60638",41.772967005043,-87.615458978161,97.16,"E 67TH ST & S SOUTH PARK AVE, CHICAGO, IL, 60637",TRUE,E 67TH ST & S SOUTH PARK AVE,,,E,67TH ST & S SOUTH PARK,AVE, 60637
3933 E 114TH ST,60617,419001,3933 E 114TH ST,FALSE,3933,3933,E,114TH,ST,"3933 E 114TH ST, CHICAGO IL 60617",41.688142463279,-87.531122346346,98.9,"3933 E 114TH ST, CHICAGO, IL, 60617",FALSE,3933 E 114TH ST,3933,3933,E,114TH,ST, 60617
W 119TH ST & WESTERN,60643,419042,W 119TH ST & WESTERN,TRUE,,,,,,"W 119TH ST & WESTERN, CHICAGO IL 60643",41.677255896701,-87.680764900372,98.69,"W 119TH ST & S WESTERN AVE, CHICAGO, IL, 60643",TRUE,W 119TH ST & S WESTERN AVE,,,W,119TH ST & S WESTERN,AVE, 60643
W 119TH ST & WESTERN,60643,419043,W 119TH ST & WESTERN,TRUE,,,,,,"W 119TH ST & WESTERN, CHICAGO IL 60643",41.677255896701,-87.680764900372,98.69,"W 119TH ST & S WESTERN AVE, CHICAGO, IL, 60643",TRUE,W 119TH ST & S WESTERN AVE,,,W,119TH ST & S WESTERN,AVE, 60643
W 87TH ST & CENTRAL,60459,419048,W 87TH ST & CENTRAL,TRUE,,,,,,"W 87TH ST & CENTRAL, CHICAGO IL 60459",41.734246007043,-87.760629014932,96.83,"W 87TH ST & CENTRAL AVE, BURBANK, IL, 60459",TRUE,W 87TH ST & CENTRAL AVE,,,W,87TH ST & CENTRAL,AVE, 60459
W 99TH ST & CRAWFORD,60642,419051,W 99TH ST & CRAWFORD,TRUE,,,,,,"W 99TH ST & CRAWFORD, CHICAGO IL 60642",41.713172980451,-87.721203978975,96.11,"W 99TH ST & S CRAWFORD AVE, CHICAGO, IL, 60655",TRUE,W 99TH ST & S CRAWFORD AVE,,,W,99TH ST & S CRAWFORD,AVE, 60655
W 99TH ST & CRAWFORD,60642,419052,W 99TH ST & CRAWFORD,TRUE,,,,,,"W 99TH ST & CRAWFORD, CHICAGO IL 60642",41.713172980451,-87.721203978975,96.11,"W 99TH ST & S CRAWFORD AVE, CHICAGO, IL, 60655",TRUE,W 99TH ST & S CRAWFORD AVE,,,W,99TH ST & S CRAWFORD,AVE, 60655
3025 W 113TH ST,60655,419057,3025 W 113TH ST,FALSE,3025,3025,W,113TH,ST,"3025 W 113TH ST, CHICAGO IL 60655",41.687925627013,-87.696790312248,99.42,"3025 W 113TH ST, ALSIP, IL, 60803",FALSE,3025 W 113TH ST,3025,3025,W,113TH,ST, 60803
3025 W 113TH ST,60655,419058,3025 W 113TH ST,FALSE,3025,3025,W,113TH,ST,"3025 W 113TH ST, CHICAGO IL 60655",41.687925627013,-87.696790312248,99.42,"3025 W 113TH ST, ALSIP, IL, 60803",FALSE,3025 W 113TH ST,3025,3025,W,113TH,ST, 60803
4006 W 91ST ST,60642,419061,4006 W 91ST ST,FALSE,4006,4006,W,91ST,ST,"4006 W 91ST ST, CHICAGO IL 60642",41.727850372128,-87.721546987552,90.8,"4006 W 91ST ST, EVERGREEN PARK, IL, 60805",FALSE,4006 W 91ST ST,4006,4006,W,91ST,ST, 60805
4006 W 91ST ST,60642,419062,4006 W 91ST ST,FALSE,4006,4006,W,91ST,ST,"4006 W 91ST ST, CHICAGO IL 60642",41.727850372128,-87.721546987552,90.8,"4006 W 91ST ST, EVERGREEN PARK, IL, 60805",FALSE,4006 W 91ST ST,4006,4006,W,91ST,ST, 60805
10400 S PULASKI RD,60655,419065,10400 S PULASKI RD,FALSE,10400,10400,S,PULASKI,RD,"10400 S PULASKI RD, CHICAGO IL 60655",41.703817980226,-87.721166008954,97.16,"10400 S PULASKI RD, OAK LAWN, IL, 60453",FALSE,10400 S PULASKI RD,10400,10400,S,PULASKI,RD, 60453
10400 S PULASKI RD,60655,419066,10400 S PULASKI RD,FALSE,10400,10400,S,PULASKI,RD,"10400 S PULASKI RD, CHICAGO IL 60655",41.703817980226,-87.721166008954,97.16,"10400 S PULASKI RD, OAK LAWN, IL, 60453",FALSE,10400 S PULASKI RD,10400,10400,S,PULASKI,RD, 60453
4006 W 91ST ST,60642,419072,4006 W 91ST ST,FALSE,4006,4006,W,91ST,ST,"4006 W 91ST ST, CHICAGO IL 60642",41.727850372128,-87.721546987552,90.8,"4006 W 91ST ST, EVERGREEN PARK, IL, 60805",FALSE,4006 W 91ST ST,4006,4006,W,91ST,ST, 60805
11515-27 S CRAWFORD,60803,419074,11515-27 S CRAWFORD,FALSE,11515,11527,S,CRAWFORD,,"11515-27 S CRAWFORD, CHICAGO IL 60803",41.683216506265,-87.719895725083,95.44,"11515 S CRAWFORD AVE, ALSIP, IL, 60803",FALSE,11515 S CRAWFORD AVE,11515,11515,S,CRAWFORD,AVE, 60803
4006 W 91ST ST,60642,419075,4006 W 91ST ST,FALSE,4006,4006,W,91ST,ST,"4006 W 91ST ST, CHICAGO IL 60642",41.727850372128,-87.721546987552,90.8,"4006 W 91ST ST, EVERGREEN PARK, IL, 60805",FALSE,4006 W 91ST ST,4006,4006,W,91ST,ST, 60805
4031 W 115TH ST,60803,419076,4031 W 115TH ST,FALSE,4031,4031,W,115TH,ST,"4031 W 115TH ST, CHICAGO IL 60803",41.683886150938,-87.721396860506,99.9,"4031 W 115TH ST, ALSIP, IL, 60803",FALSE,4031 W 115TH ST,4031,4031,W,115TH,ST, 60803
12620 S HALSTED,60827,419083,12620 S HALSTED,FALSE,12620,12620,S,HALSTED,,"12620 S HALSTED, CHICAGO IL 60827",41.665780327651,-87.641657834671,97.64,"12620 S HALSTED ST, CALUMET PARK, IL, 60827",FALSE,12620 S HALSTED ST,12620,12620,S,HALSTED,ST, 60827
7900 S CICERO AVE,60652,419094,7900 S CICERO AVE,FALSE,7900,7900,S,CICERO,AVE,"7900 S CICERO AVE, CHICAGO IL 60652",41.748734000953,-87.741944998383,97.16,"7900 S CICERO AVE, BURBANK, IL, 60459",FALSE,7900 S CICERO AVE,7900,7900,S,CICERO,AVE, 60459
7900 S CICERO AVE,60652,419095,7900 S CICERO AVE,FALSE,7900,7900,S,CICERO,AVE,"7900 S CICERO AVE, CHICAGO IL 60652",41.748734000953,-87.741944998383,97.16,"7900 S CICERO AVE, BURBANK, IL, 60459",FALSE,7900 S CICERO AVE,7900,7900,S,CICERO,AVE, 60459
5061 S RUTHERFORD AVE,60638,419623,5061 S RUTHERFORD AVE,FALSE,5061,5061,S,RUTHERFORD,AVE,"5061 S RUTHERFORD AVE, CHICAGO IL 60638",41.799484902126,-87.790405447774,98.9,"5061 S RUTHERFORD AVE, CHICAGO, IL, 60638",FALSE,5061 S RUTHERFORD AVE,5061,5061,S,RUTHERFORD,AVE, 60638
5061 S RUTHERFORD AVE,60638,419624,5061 S RUTHERFORD AVE,FALSE,5061,5061,S,RUTHERFORD,AVE,"5061 S RUTHERFORD AVE, CHICAGO IL 60638",41.799484902126,-87.790405447774,98.9,"5061 S RUTHERFORD AVE, CHICAGO, IL, 60638",FALSE,5061 S RUTHERFORD AVE,5061,5061,S,RUTHERFORD,AVE, 60638
5140-58 S WALLACE ST,60609,419649,5140-58 S WALLACE ST,FALSE,5140,5158,S,WALLACE,ST,"5140-58 S WALLACE ST, CHICAGO IL 60609",41.823567807322,-87.64106502181,93,"S WALLACE ST, CHICAGO, IL, 60609",FALSE,S WALLACE ST,,,S,WALLACE,ST, 60609
840 W ARTHINGTON ST,60607,419831,840 W ARTHINGTON ST,FALSE,840,840,W,ARTHINGTON,ST,"840 W ARTHINGTON ST, CHICAGO IL 60607",41.87054570994,-87.640922095074,96.5,"W ARTHINGTON ST, CHICAGO, IL, 60607",FALSE,W ARTHINGTON ST,,,W,ARTHINGTON,ST, 60607
W HOWARD & N HARLEM,,420234,W HOWARD & N HARLEM,TRUE,,,,,,"W HOWARD & N HARLEM, CHICAGO IL",42.018909017564,-87.806615991428,99.52,"W HOWARD ST & N HARLEM AVE, CHICAGO, IL, 60631",TRUE,W HOWARD ST & N HARLEM AVE,,,W,HOWARD ST & N HARLEM,AVE, 60631
W HOWARD & N HARLEM,,420235,W HOWARD & N HARLEM,TRUE,,,,,,"W HOWARD & N HARLEM, CHICAGO IL",42.018909017564,-87.806615991428,99.52,"W HOWARD ST & N HARLEM AVE, CHICAGO, IL, 60631",TRUE,W HOWARD ST & N HARLEM AVE,,,W,HOWARD ST & N HARLEM,AVE, 60631
W HOWARD & N HARLEM,,420236,W HOWARD & N HARLEM,TRUE,,,,,,"W HOWARD & N HARLEM, CHICAGO IL",42.018909017564,-87.806615991428,99.52,"W HOWARD ST & N HARLEM AVE, CHICAGO, IL, 60631",TRUE,W HOWARD ST & N HARLEM AVE,,,W,HOWARD ST & N HARLEM,AVE, 60631
W HOWARD & N HARLEM,,420237,W HOWARD & N HARLEM,TRUE,,,,,,"W HOWARD & N HARLEM, CHICAGO IL",42.018909017564,-87.806615991428,99.52,"W HOWARD ST & N HARLEM AVE, CHICAGO, IL, 60631",TRUE,W HOWARD ST & N HARLEM AVE,,,W,HOWARD ST & N HARLEM,AVE, 60631
7800 W IRVING PARK RD,60634,420258,7800 W IRVING PARK RD,FALSE,7800,7800,W,IRVING PARK,RD,"7800 W IRVING PARK RD, CHICAGO IL 60634",41.952631004133,-87.822236003271,99.42,"7800 W IRVING PARK RD, NORRIDGE, IL, 60706",FALSE,7800 W IRVING PARK RD,7800,7800,W,IRVING PARK,RD, 60706
7800 W IRVING PARK RD,60634,420259,7800 W IRVING PARK RD,FALSE,7800,7800,W,IRVING PARK,RD,"7800 W IRVING PARK RD, CHICAGO IL 60634",41.952631004133,-87.822236003271,99.42,"7800 W IRVING PARK RD, NORRIDGE, IL, 60706",FALSE,7800 W IRVING PARK RD,7800,7800,W,IRVING PARK,RD, 60706
8041 W BELMONT AVE,60634,420263,8041 W BELMONT AVE,FALSE,8041,8041,W,BELMONT,AVE,"8041 W BELMONT AVE, CHICAGO IL 60634",41.937688492326,-87.8268987171,99.42,"8041 W BELMONT AVE, ELMWOOD PARK, IL, 60707",FALSE,8041 W BELMONT AVE,8041,8041,W,BELMONT,AVE, 60707
E 130TH ST & AVENUE M,60633,420345,E 130TH ST & AVENUE M,TRUE,,,,,,"E 130TH ST & AVENUE M, CHICAGO IL 60633",41.659122990286,-87.538686025673,96.95,"E 130TH ST & S AVENUE N, CHICAGO, IL, 60633",TRUE,E 130TH ST & S AVENUE N,,,E,130TH ST & S AVENUE N,, 60633
W ROOSEVELT & CICERO,60804,420847,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420848,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420849,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
W ROOSEVELT & CICERO,60804,420850,W ROOSEVELT & CICERO,TRUE,,,,,,"W ROOSEVELT & CICERO, CHICAGO IL 60804",41.86591698875,-87.744726030037,99.41,"W ROOSEVELT RD & S CICERO AVE, CICERO, IL, 60804",TRUE,W ROOSEVELT RD & S CICERO AVE,,,W,ROOSEVELT RD & S CICERO,AVE, 60804
